tissue	amplicon	module	asv_id	rho	p_value	n	padj	Genus
Leaf	16S	pink	ASV013	-0.383546549769403	0.0860963220872889	21	0.300287172158105	Azospirillum
Leaf	16S	pink	ASV018	0.0139030599874994	0.95230447038919	21	0.979708915580246	Edaphobacter
Leaf	16S	pink	ASV020	-0.428582600049901	0.0525647085861818	21	0.221080980230117	Methylobacterium-Methylorubrum
Leaf	16S	pink	ASV021	-0.037868970131859	0.870542837586705	21	0.930512146659216	Rhizobiaceae
Leaf	16S	pink	ASV024	-0.228153100071024	0.319878175461084	21	0.575378353345094	Pantoea
Leaf	16S	pink	ASV032	-0.398862017608733	0.0732815104597924	21	0.270000914499244	Hydrotalea
Leaf	16S	pink	ASV034	0.153032774102942	0.507804236494013	21	0.719080760878989	Aminobacter
Leaf	16S	pink	ASV037	-0.266897106529271	0.242181898797603	21	0.487774810254328	Leifsonia
Leaf	16S	pink	ASV038	0.494914503481856	0.0225491310624875	21	0.143312255197143	Phenylobacterium
Leaf	16S	pink	ASV054	0.0454545454545455	0.845620813276661	21	0.926618975467912	Pseudomonas
Leaf	16S	pink	ASV060	-0.379844867553252	0.0894285646001022	21	0.304482969947967	Paenibacillus
Leaf	16S	pink	ASV080	-0.164229896102337	0.476858139363025	21	0.692291511968655	Sphingomonas
Leaf	16S	pink	ASV091	-0.0301709772598306	0.896705973336967	21	0.939060159687466	Curtobacterium
Leaf	16S	pink	ASV221	0.314217730831896	0.165384476857013	21	0.426125769199151	Staphylococcus
Leaf	16S	pink	ASV262	0.0402279696797741	0.862550050653115	21	0.930512146659216	Corynebacterium
Leaf	16S	pink	ASV317	0.123389657389057	0.59412898864333	21	0.765409417801767	Acinetobacter
Leaf	16S	grey	ASV003	-0.01045773971232	0.964115379470984	21	0.984774994745363	Burkholderia-Caballeronia-Paraburkholderia
Leaf	16S	grey	ASV004	0.303857771752749	0.18053541812725	21	0.433891845247004	Burkholderia-Caballeronia-Paraburkholderia
Leaf	16S	grey	ASV005	-0.278389408208544	0.221723042168743	21	0.464052787699661	Vibrionimonas
Leaf	16S	grey	ASV006	0.0321508262210924	0.889966130593248	21	0.939060159687466	Ralstonia
Leaf	16S	grey	ASV008	0	1	21	1	Methylobacterium-Methylorubrum
Leaf	16S	grey	ASV012	-0.311080967220299	0.169875746433884	21	0.427888586720603	Paenarthrobacter
Leaf	16S	grey	ASV013	0.0366995760567346	0.874509546898427	21	0.930512146659216	Azospirillum
Leaf	16S	grey	ASV018	-0.167705661099212	0.46744914926382	21	0.685153262574726	Edaphobacter
Leaf	16S	grey	ASV020	0.218932988834155	0.340347186452102	21	0.585228476853509	Methylobacterium-Methylorubrum
Leaf	16S	grey	ASV021	-0.00811477931396979	0.972151565890075	21	0.98594094980341	Rhizobiaceae
Leaf	16S	grey	ASV024	0.293437872681709	0.196702062895692	21	0.444556663997814	Pantoea
Leaf	16S	grey	ASV032	0.203501029392211	0.376283119413098	21	0.610875375495566	Hydrotalea
Leaf	16S	grey	ASV034	-0.26048131762203	0.254116806229023	21	0.501223493665522	Aminobacter
Leaf	16S	grey	ASV037	0.317955683430522	0.160140398038786	21	0.424075498510117	Leifsonia
Leaf	16S	grey	ASV038	-0.146520741162392	0.526235629663709	21	0.720111914276654	Phenylobacterium
Leaf	16S	grey	ASV054	-0.0883116883116883	0.702947659941546	21	0.833034553722063	Pseudomonas
Leaf	16S	grey	ASV060	0.309445920613647	0.172249806238132	21	0.427888586720603	Paenibacillus
Leaf	16S	grey	ASV080	0.237220961036709	0.300486212657178	21	0.554056103516139	Sphingomonas
Leaf	16S	grey	ASV091	0.251424810498588	0.271592886264301	21	0.532024421038289	Curtobacterium
Leaf	16S	grey	ASV221	-0.108012344973464	0.641191590648148	21	0.797307804023349	Staphylococcus
Leaf	16S	grey	ASV262	-0.228216366452565	0.319740332976796	21	0.575378353345094	Corynebacterium
Leaf	16S	grey	ASV317	-0.205070134815616	0.372534304396333	21	0.610875375495566	Acinetobacter
Leaf	ITS	greenyellow	ASV001	-0.277605779153767	0.263703718319715	18	0.972622158105293	NA
Leaf	ITS	greenyellow	ASV002	-0.199825935563195	0.426617455769939	18	0.972622158105293	Mitochondria
Leaf	ITS	greenyellow	ASV003	0.194215929019021	0.439977856216204	18	0.972622158105293	Burkholderia-Caballeronia-Paraburkholderia
Leaf	ITS	greenyellow	ASV005	0.412334373963488	0.0890525438413787	18	0.972622158105293	Vibrionimonas
Leaf	ITS	greenyellow	ASV009	-0.203302373581011	0.416842725361349	18	0.972622158105293	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Leaf	ITS	greenyellow	ASV014	-0.360165118679051	0.142507259722734	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	greenyellow	ASV015	0.296181630546956	0.232004708019058	18	0.972622158105293	Candidatus Obscuribacter
Leaf	ITS	greenyellow	ASV016	-0.0382034124220396	0.880369165257368	18	0.972622158105293	NA
Leaf	ITS	greenyellow	ASV018	0.320949432404541	0.19380705206288	18	0.972622158105293	Edaphobacter
Leaf	ITS	greenyellow	ASV019	-0.162022703818369	0.519298576820994	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	greenyellow	ASV020	0.260196214333891	0.297056330427536	18	0.972622158105293	Methylobacterium-Methylorubrum
Leaf	ITS	greenyellow	ASV021	0.245088424927867	0.326971905899964	18	0.972622158105293	Rhizobiaceae
Leaf	ITS	greenyellow	ASV022	-0.100103199174407	0.692539609178948	18	0.972622158105293	Dyadobacter
Leaf	ITS	greenyellow	ASV023	0.0423992633841457	0.867334718661292	18	0.972622158105293	NA
Leaf	ITS	greenyellow	ASV024	-0.00309597523219814	0.993438878586492	18	0.999799713788143	Pantoea
Leaf	ITS	greenyellow	ASV025	0.168214654282766	0.503200634072406	18	0.972622158105293	NA
Leaf	ITS	greenyellow	ASV026	-0.0260702390800612	0.918214714129275	18	0.972622158105293	NA
Leaf	ITS	greenyellow	ASV027	0.045643767487357	0.857277745642288	18	0.972622158105293	NA
Leaf	ITS	greenyellow	ASV028	-0.0239846199536563	0.924739221090879	18	0.972622158105293	NA
Leaf	ITS	greenyellow	ASV029	0.0499689910705736	0.843903580484492	18	0.972622158105293	Acidibacter
Leaf	ITS	greenyellow	ASV030	-0.0552689068497297	0.827571112571422	18	0.972622158105293	Chitinophaga
Leaf	ITS	greenyellow	ASV031	-0.189935632204785	0.450315256269499	18	0.972622158105293	Afipia
Leaf	ITS	greenyellow	ASV034	-0.10366632648397	0.682282957507958	18	0.972622158105293	Aminobacter
Leaf	ITS	greenyellow	ASV035	0.192919769192453	0.4430951773226	18	0.972622158105293	Aquabacterium
Leaf	ITS	greenyellow	ASV037	-0.611199383228405	0.00704158578116655	18	0.381419229813188	Leifsonia
Leaf	ITS	tan	ASV001	-0.320949432404541	0.19380705206288	18	0.972622158105293	NA
Leaf	ITS	tan	ASV002	0.278189047548761	0.263665606059108	18	0.972622158105293	Mitochondria
Leaf	ITS	tan	ASV003	0.356472274781748	0.146496837047075	18	0.972622158105293	Burkholderia-Caballeronia-Paraburkholderia
Leaf	ITS	tan	ASV005	0.443507419417773	0.0652497393437022	18	0.972622158105293	Vibrionimonas
Leaf	ITS	tan	ASV009	-0.168214654282766	0.503200634072406	18	0.972622158105293	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Leaf	ITS	tan	ASV014	-0.18266253869969	0.466618171105098	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	tan	ASV015	-0.34984520123839	0.15495006143369	18	0.972622158105293	Candidatus Obscuribacter
Leaf	ITS	tan	ASV016	-0.173464142889261	0.491227014684282	18	0.972622158105293	NA
Leaf	ITS	tan	ASV018	-0.0196078431372549	0.940999520326318	18	0.980207833673247	Edaphobacter
Leaf	ITS	tan	ASV019	-0.0815273477812178	0.748150869850371	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	tan	ASV020	-0.252968541713505	0.311155112588033	18	0.972622158105293	Methylobacterium-Methylorubrum
Leaf	ITS	tan	ASV021	-0.0217166958796844	0.931839215782784	18	0.976928210094854	Rhizobiaceae
Leaf	ITS	tan	ASV022	0.0712074303405573	0.779602966753492	18	0.972622158105293	Dyadobacter
Leaf	ITS	tan	ASV023	-0.110651736148868	0.662039320721852	18	0.972622158105293	NA
Leaf	ITS	tan	ASV024	-0.287925696594427	0.245767487807465	18	0.972622158105293	Pantoea
Leaf	ITS	tan	ASV025	0.215686274509804	0.388439571347768	18	0.972622158105293	NA
Leaf	ITS	tan	ASV026	-0.0823819554929933	0.745197950773222	18	0.972622158105293	NA
Leaf	ITS	tan	ASV027	0.17531356148553	0.486545724736809	18	0.972622158105293	NA
Leaf	ITS	tan	ASV028	0.0281558582064661	0.911695175199406	18	0.972622158105293	NA
Leaf	ITS	tan	ASV029	-0.098874812118369	0.696290025156966	18	0.972622158105293	Acidibacter
Leaf	ITS	tan	ASV030	-0.278430153375053	0.263234747073465	18	0.972622158105293	Chitinophaga
Leaf	ITS	tan	ASV031	0.114168959248778	0.651929194379476	18	0.972622158105293	Afipia
Leaf	ITS	tan	ASV034	0.0669511691875638	0.791815992318531	18	0.972622158105293	Aminobacter
Leaf	ITS	tan	ASV035	0.393139205327322	0.106532951151302	18	0.972622158105293	Aquabacterium
Leaf	ITS	tan	ASV037	-0.336915561072902	0.171574326938304	18	0.972622158105293	Leifsonia
Leaf	ITS	green	ASV001	-0.0712074303405573	0.779602966753493	18	0.972622158105293	NA
Leaf	ITS	green	ASV002	-0.0274270891949483	0.913972680600872	18	0.972622158105293	Mitochondria
Leaf	ITS	green	ASV003	0.0909618908063771	0.719626091138436	18	0.972622158105293	Burkholderia-Caballeronia-Paraburkholderia
Leaf	ITS	green	ASV005	0.260720016526742	0.296049806130672	18	0.972622158105293	Vibrionimonas
Leaf	ITS	green	ASV009	0.153766769865841	0.541140264466277	18	0.972622158105293	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Leaf	ITS	green	ASV014	-0.0815273477812178	0.748150869850371	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	green	ASV015	0.0134158926728586	0.96064774760054	18	0.991144501492621	Candidatus Obscuribacter
Leaf	ITS	green	ASV016	-0.0764068248440792	0.763159095437475	18	0.972622158105293	NA
Leaf	ITS	green	ASV018	0.362229102167183	0.140106622694815	18	0.972622158105293	Edaphobacter
Leaf	ITS	green	ASV019	0.143446852425181	0.569028408495842	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	green	ASV020	0.153846174348214	0.54219216482906	18	0.972622158105293	Methylobacterium-Methylorubrum
Leaf	ITS	green	ASV021	0.0568770606372687	0.822628324528109	18	0.972622158105293	Rhizobiaceae
Leaf	ITS	green	ASV022	-0.372549019607843	0.128534791936702	18	0.972622158105293	Dyadobacter
Leaf	ITS	green	ASV023	0.338159978697943	0.169897627452181	18	0.972622158105293	NA
Leaf	ITS	green	ASV024	0.18266253869969	0.466618171105098	18	0.972622158105293	Pantoea
Leaf	ITS	green	ASV025	-0.155830753353973	0.535640052005242	18	0.972622158105293	NA
Leaf	ITS	green	ASV026	-0.0615257642289444	0.80837646122294	18	0.972622158105293	NA
Leaf	ITS	green	ASV027	-0.178425636541486	0.478717811313347	18	0.972622158105293	NA
Leaf	ITS	green	ASV028	0.205433483950882	0.413479389787948	18	0.972622158105293	NA
Leaf	ITS	green	ASV029	-0.111632852391707	0.659213449941516	18	0.972622158105293	Acidibacter
Leaf	ITS	green	ASV030	0.0844675746193982	0.738957431557095	18	0.972622158105293	Chitinophaga
Leaf	ITS	green	ASV031	-0.277119201085669	0.265582727153233	18	0.972622158105293	Afipia
Leaf	ITS	green	ASV034	0.0777497448629773	0.759111908522151	18	0.972622158105293	Aminobacter
Leaf	ITS	green	ASV035	-0.138693671905925	0.583109889143674	18	0.972622158105293	Aquabacterium
Leaf	ITS	green	ASV037	-0.110145471889218	0.66349919800917	18	0.972622158105293	Leifsonia
Leaf	ITS	yellow	ASV001	0.110423116615067	0.662278717000652	18	0.972622158105293	NA
Leaf	ITS	yellow	ASV002	-0.105790201180515	0.676105370609252	18	0.972622158105293	Mitochondria
Leaf	ITS	yellow	ASV003	0.00122921474062672	0.996137710464565	18	0.999799713788143	Burkholderia-Caballeronia-Paraburkholderia
Leaf	ITS	yellow	ASV005	0.0906852231397362	0.720446434688633	18	0.972622158105293	Vibrionimonas
Leaf	ITS	yellow	ASV009	0.335397316821465	0.173626237423451	18	0.972622158105293	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Leaf	ITS	yellow	ASV014	0.236326109391125	0.343622852543176	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	yellow	ASV015	0.0299277605779154	0.908332230183936	18	0.972622158105293	Candidatus Obscuribacter
Leaf	ITS	yellow	ASV016	-0.0867320714446305	0.732199223163802	18	0.972622158105293	NA
Leaf	ITS	yellow	ASV018	0.25077399380805	0.314165901931827	18	0.972622158105293	Edaphobacter
Leaf	ITS	yellow	ASV019	0.17234262125903	0.492606881943374	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	yellow	ASV020	0.12287043454656	0.627167001477637	18	0.972622158105293	Methylobacterium-Methylorubrum
Leaf	ITS	yellow	ASV021	0.046535776885038	0.854516385444031	18	0.972622158105293	Rhizobiaceae
Leaf	ITS	yellow	ASV022	-0.323013415892673	0.190830491289927	18	0.972622158105293	Dyadobacter
Leaf	ITS	yellow	ASV023	0.321613924694374	0.193108359509111	18	0.972622158105293	NA
Leaf	ITS	yellow	ASV024	0.141382868937048	0.574681698421439	18	0.972622158105293	Pantoea
Leaf	ITS	yellow	ASV025	-0.281733746130031	0.2564312774108	18	0.972622158105293	NA
Leaf	ITS	yellow	ASV026	-0.134522433653116	0.594597009871413	18	0.972622158105293	NA
Leaf	ITS	yellow	ASV027	-0.183612428301413	0.465810726342792	18	0.972622158105293	NA
Leaf	ITS	yellow	ASV028	0.23463215172055	0.3486714627138	18	0.972622158105293	NA
Leaf	ITS	yellow	ASV029	-0.111632852391707	0.659213449941516	18	0.972622158105293	Acidibacter
Leaf	ITS	yellow	ASV030	0.128265576273901	0.611999995430087	18	0.972622158105293	Chitinophaga
Leaf	ITS	yellow	ASV031	-0.294763494787753	0.235067677548828	18	0.972622158105293	Afipia
Leaf	ITS	yellow	ASV034	0.133902338375128	0.596312614560325	18	0.972622158105293	Aminobacter
Leaf	ITS	yellow	ASV035	-0.299286344639102	0.227622939230194	18	0.972622158105293	Aquabacterium
Leaf	ITS	yellow	ASV037	0.142541198915458	0.572597941574729	18	0.972622158105293	Leifsonia
Leaf	ITS	black	ASV001	-0.174406604747162	0.48735209558571	18	0.972622158105293	NA
Leaf	ITS	black	ASV002	0.176317001967525	0.484014937354682	18	0.972622158105293	Mitochondria
Leaf	ITS	black	ASV003	0.0159797916281473	0.949819961631369	18	0.986234784441517	Burkholderia-Caballeronia-Paraburkholderia
Leaf	ITS	black	ASV005	0.0807665268588276	0.750041999495089	18	0.972622158105293	Vibrionimonas
Leaf	ITS	black	ASV009	0.106295149638803	0.674324674085514	18	0.972622158105293	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Leaf	ITS	black	ASV014	0.529411764705882	0.0256784893216006	18	0.675027046388561	Bradyrhizobium
Leaf	ITS	black	ASV015	-0.376676986584107	0.124104416678016	18	0.972622158105293	Candidatus Obscuribacter
Leaf	ITS	black	ASV016	-0.110480138625898	0.662534014391013	18	0.972622158105293	NA
Leaf	ITS	black	ASV018	0.281733746130031	0.2564312774108	18	0.972622158105293	Edaphobacter
Leaf	ITS	black	ASV019	0.246646026831785	0.322419708104633	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	black	ASV020	0.0712442015438036	0.778771450320056	18	0.972622158105293	Methylobacterium-Methylorubrum
Leaf	ITS	black	ASV021	0.0568770606372687	0.822628324528109	18	0.972622158105293	Rhizobiaceae
Leaf	ITS	black	ASV022	0.162022703818369	0.519298576820995	18	0.972622158105293	Dyadobacter
Leaf	ITS	black	ASV023	0.0548088038868225	0.828986418795398	18	0.972622158105293	NA
Leaf	ITS	black	ASV024	-0.0196078431372549	0.940999520326318	18	0.980207833673247	Pantoea
Leaf	ITS	black	ASV025	-0.162022703818369	0.519298576820994	18	0.972622158105293	NA
Leaf	ITS	black	ASV026	-0.0907244319986129	0.72033015934099	18	0.972622158105293	NA
Leaf	ITS	black	ASV027	-0.196060728525238	0.435560695026568	18	0.972622158105293	NA
Leaf	ITS	black	ASV028	0.286772629880673	0.248596804344396	18	0.972622158105293	NA
Leaf	ITS	black	ASV029	-0.279613715990656	0.261126069614579	18	0.972622158105293	Acidibacter
Leaf	ITS	black	ASV030	0.0761250981137786	0.764008887171051	18	0.972622158105293	Chitinophaga
Leaf	ITS	black	ASV031	-0.302028792194493	0.223183508388313	18	0.972622158105293	Afipia
Leaf	ITS	black	ASV034	0.27968310999321	0.261002762880629	18	0.972622158105293	Aminobacter
Leaf	ITS	black	ASV035	-0.236717770846955	0.344278782464623	18	0.972622158105293	Aquabacterium
Leaf	ITS	black	ASV037	0.190054931887278	0.450025463596367	18	0.972622158105293	Leifsonia
Leaf	ITS	red	ASV001	-0.0691434468524252	0.785935689084821	18	0.972622158105293	NA
Leaf	ITS	red	ASV002	0.424466856588485	0.0791397033580665	18	0.972622158105293	Mitochondria
Leaf	ITS	red	ASV003	0.540854485875756	0.020467856419451	18	0.675027046388561	Burkholderia-Caballeronia-Paraburkholderia
Leaf	ITS	red	ASV005	0.348571326443361	0.156302940786535	18	0.972622158105293	Vibrionimonas
Leaf	ITS	red	ASV009	-0.0299277605779154	0.908332230183937	18	0.972622158105293	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Leaf	ITS	red	ASV014	0.0567595459236326	0.824196630248086	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	red	ASV015	-0.213622291021672	0.393095591747222	18	0.972622158105293	Candidatus Obscuribacter
Leaf	ITS	red	ASV016	-0.262261263654002	0.293100152253153	18	0.972622158105293	NA
Leaf	ITS	red	ASV018	0.195046439628483	0.436393176540218	18	0.972622158105293	Edaphobacter
Leaf	ITS	red	ASV019	0.0361197110423117	0.888797701172114	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	red	ASV020	0.0898296454247958	0.722985131856906	18	0.972622158105293	Methylobacterium-Methylorubrum
Leaf	ITS	red	ASV021	-0.201655033168498	0.422308085355112	18	0.972622158105293	Rhizobiaceae
Leaf	ITS	red	ASV022	-0.186790505675955	0.45642497770131	18	0.972622158105293	Dyadobacter
Leaf	ITS	red	ASV023	0.133402560403776	0.597696818995584	18	0.972622158105293	NA
Leaf	ITS	red	ASV024	-0.0526315789473684	0.837041895200314	18	0.972622158105293	Pantoea
Leaf	ITS	red	ASV025	-0.314757481940144	0.202925904973613	18	0.972622158105293	NA
Leaf	ITS	red	ASV026	-0.109495004136257	0.665376597836161	18	0.972622158105293	NA
Leaf	ITS	red	ASV027	-0.0964743267346408	0.703343026432962	18	0.972622158105293	NA
Leaf	ITS	red	ASV028	0.0782107172401835	0.757724032554351	18	0.972622158105293	NA
Leaf	ITS	red	ASV029	-0.519890141138521	0.0270010818555424	18	0.675027046388561	Acidibacter
Leaf	ITS	red	ASV030	-0.363940537557654	0.137626013854249	18	0.972622158105293	Chitinophaga
Leaf	ITS	red	ASV031	-0.286460297751478	0.249135372374254	18	0.972622158105293	Afipia
Leaf	ITS	red	ASV034	0.0442741602691954	0.861520648123472	18	0.972622158105293	Aminobacter
Leaf	ITS	red	ASV035	-0.0531832877233248	0.833990597108136	18	0.972622158105293	Aquabacterium
Leaf	ITS	red	ASV037	-0.150100201888248	0.552186277806745	18	0.972622158105293	Leifsonia
Leaf	ITS	turquoise	ASV001	-0.186790505675955	0.45642497770131	18	0.972622158105293	NA
Leaf	ITS	turquoise	ASV002	0.131911238509037	0.601835049362158	18	0.972622158105293	Mitochondria
Leaf	ITS	turquoise	ASV003	0.63673323564464	0.0044903160954753	18	0.364838182757368	Burkholderia-Caballeronia-Paraburkholderia
Leaf	ITS	turquoise	ASV005	0.525690902888159	0.0250503866450765	18	0.675027046388561	Vibrionimonas
Leaf	ITS	turquoise	ASV009	-0.0959752321981424	0.704776371458584	18	0.972622158105293	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Leaf	ITS	turquoise	ASV014	0.0381836945304438	0.882299602820874	18	0.972622158105293	Bradyrhizobium
Leaf	ITS	turquoise	ASV015	0.0753353973168215	0.766978715020632	18	0.972622158105293	Candidatus Obscuribacter
Leaf	ITS	turquoise	ASV016	-0.206504932011025	0.410993942687053	18	0.972622158105293	NA
Leaf	ITS	turquoise	ASV018	0.0526315789473684	0.837041895200313	18	0.972622158105293	Edaphobacter
Leaf	ITS	turquoise	ASV019	-0.00722394220846233	0.98031829055361	18	0.999799713788143	Bradyrhizobium
Leaf	ITS	turquoise	ASV020	0.102219941345457	0.686501027244528	18	0.972622158105293	Methylobacterium-Methylorubrum
Leaf	ITS	turquoise	ASV021	0.0692866011399455	0.784712936350573	18	0.972622158105293	Rhizobiaceae
Leaf	ITS	turquoise	ASV022	-0.279669762641899	0.260051154635035	18	0.972622158105293	Dyadobacter
Leaf	ITS	turquoise	ASV023	0.106515222647976	0.674001019246803	18	0.972622158105293	NA
Leaf	ITS	turquoise	ASV024	-0.0732714138286894	0.773283851267199	18	0.972622158105293	Pantoea
Leaf	ITS	turquoise	ASV025	-0.314757481940144	0.202925904973613	18	0.972622158105293	NA
Leaf	ITS	turquoise	ASV026	0.0823819554929933	0.745197950773222	18	0.972622158105293	NA
Leaf	ITS	turquoise	ASV027	-0.209546387101048	0.403982461425345	18	0.972622158105293	NA
Leaf	ITS	turquoise	ASV028	0.0260702390800612	0.918214714129276	18	0.972622158105293	NA
Leaf	ITS	turquoise	ASV029	-0.402941438632923	0.0973244331612406	18	0.972622158105293	Acidibacter
Leaf	ITS	turquoise	ASV030	-0.268002057743029	0.282270698153027	18	0.972622158105293	Chitinophaga
Leaf	ITS	turquoise	ASV031	-0.256361208494982	0.304488356281211	18	0.972622158105293	Afipia
Leaf	ITS	turquoise	ASV034	0.00971871810787216	0.969469643507649	18	0.997081120696158	Aminobacter
Leaf	ITS	turquoise	ASV035	-0.119923099768281	0.635513626668812	18	0.972622158105293	Aquabacterium
Leaf	ITS	turquoise	ASV037	-0.376870291071932	0.123164166592856	18	0.972622158105293	Leifsonia
Leaf	ITS	magenta	ASV001	0.087719298245614	0.729462010344478	18	0.972622158105293	NA
Leaf	ITS	magenta	ASV002	0.137135445974741	0.587390130890413	18	0.972622158105293	Mitochondria
Leaf	ITS	magenta	ASV003	-0.0725236696969763	0.774894430224329	18	0.972622158105293	Burkholderia-Caballeronia-Paraburkholderia
Leaf	ITS	magenta	ASV005	-0.239465667353366	0.338540168724625	18	0.972622158105293	Vibrionimonas
Leaf	ITS	magenta	ASV009	-0.106295149638803	0.674324674085513	18	0.972622158105293	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
